game_id,date,home_team_code,away_team_code,home_team_name,away_team_name,home_score,away_score,arena,city,season,status
14471,2024-12-09T02:00:00.000Z,SAC,UTA,Sacramento Kings,Utah Jazz,141.0,97.0,Golden 1 Center,Sacramento,2024,Finished
14472,2024-12-09T02:30:00.000Z,LAL,POR,Los Angeles Lakers,Portland Trail Blazers,107.0,98.0,crypto.com Arena,Los Angeles,2024,Finished
14473,2024-12-10T00:30:00.000Z,TOR,NYK,Toronto Raptors,New York Knicks,108.0,113.0,Scotiabank Arena,Toronto,2024,Finished
15317,2024-12-11T00:00:00.000Z,MIL,ORL,Milwaukee Bucks,Orlando Magic,114.0,109.0,Fiserv Forum,Milwaukee,2024,Finished
15318,2024-12-11T02:30:00.000Z,OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,118.0,104.0,Paycom Center,Oklahoma City,2024,Finished
15319,2024-12-12T00:00:00.000Z,NYK,ATL,New York Knicks,Atlanta Hawks,100.0,108.0,Madison Square Garden,New York,2024,Finished
15320,2024-12-12T02:30:00.000Z,HOU,GSW,Houston Rockets,Golden State Warriors,91.0,90.0,Toyota Center (Houston),Houston,2024,Finished
15321,2024-12-13T00:30:00.000Z,BOS,DET,Boston Celtics,Detroit Pistons,123.0,99.0,TD Garden,Boston,2024,Finished
15322,2024-12-13T00:30:00.000Z,MIA,TOR,Miami Heat,Toronto Raptors,114.0,104.0,Kaseya Center,Miami,2024,Finished
15323,2024-12-13T01:00:00.000Z,NOP,SAC,New Orleans Pelicans,Sacramento Kings,109.0,111.0,Smoothie King Center,New Orleans,2024,Finished
15324,2024-12-14T00:00:00.000Z,CLE,WAS,Cleveland Cavaliers,Washington Wizards,115.0,105.0,Rocket Arena,Cleveland,2024,Finished
15325,2024-12-14T00:00:00.000Z,PHI,IND,Philadelphia 76ers,Indiana Pacers,107.0,121.0,Wells Fargo Center,Philadelphia,2024,Finished
15326,2024-12-14T01:00:00.000Z,MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,97.0,87.0,Target Center,Minneapolis,2024,Finished
15327,2024-12-14T01:00:00.000Z,MEM,BKN,Memphis Grizzlies,Brooklyn Nets,135.0,119.0,FedExForum,Memphis,2024,Finished
15328,2024-12-14T01:00:00.000Z,CHI,CHA,Chicago Bulls,Charlotte Hornets,109.0,95.0,United Center,Chicago,2024,Finished
15329,2024-12-14T02:00:00.000Z,DEN,LAC,Denver Nuggets,LA Clippers,120.0,98.0,Ball Arena,Denver,2024,Finished
15330,2024-12-14T02:30:00.000Z,UTA,PHX,Utah Jazz,Phoenix Suns,126.0,134.0,Delta Center,Salt Lake City,2024,Finished
15331,2024-12-14T03:00:00.000Z,POR,SAS,Portland Trail Blazers,San Antonio Spurs,116.0,118.0,Moda Center,Portland,2024,Finished
15343,2024-12-14T21:30:00.000Z,MIL,ATL,Milwaukee Bucks,Atlanta Hawks,110.0,102.0,T-Mobile Arena,Las Vegas,2024,Finished
15332,2024-12-15T22:00:00.000Z,IND,NOP,Indiana Pacers,New Orleans Pelicans,119.0,104.0,Gainbridge Fieldhouse,Indianapolis,2024,Finished
15333,2024-12-15T23:00:00.000Z,WAS,BOS,Washington Wizards,Boston Celtics,98.0,112.0,Capital One Arena,Washington,2024,Finished
15344,2024-12-15T01:30:00.000Z,OKC,HOU,Oklahoma City Thunder,Houston Rockets,111.0,96.0,T-Mobile Arena,Las Vegas,2024,Finished
15345,2024-12-15T23:00:00.000Z,ORL,NYK,Orlando Magic,New York Knicks,91.0,100.0,Kia Center,Orlando,2024,Finished
15334,2024-12-16T00:00:00.000Z,SAS,MIN,San Antonio Spurs,Minnesota Timberwolves,92.0,106.0,Frost Bank Center,San Antonio,2024,Finished
15335,2024-12-16T01:00:00.000Z,PHX,POR,Phoenix Suns,Portland Trail Blazers,116.0,109.0,PHX Arena,Phoenix,2024,Finished
15336,2024-12-16T02:30:00.000Z,LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,116.0,110.0,crypto.com Arena,Los Angeles,2024,Finished
15346,2024-12-16T01:30:00.000Z,GSW,DAL,Golden State Warriors,Dallas Mavericks,133.0,143.0,Chase Center,San Francisco,2024,Finished
15337,2024-12-17T00:00:00.000Z,CHA,PHI,Charlotte Hornets,Philadelphia 76ers,108.0,121.0,Spectrum Center,Charlotte,2024,Finished
15338,2024-12-17T00:00:00.000Z,DET,MIA,Detroit Pistons,Miami Heat,125.0,124.0,Little Caesars Arena,Detroit,2024,Finished
15339,2024-12-17T00:30:00.000Z,TOR,CHI,Toronto Raptors,Chicago Bulls,121.0,122.0,Scotiabank Arena,Toronto,2024,Finished
15340,2024-12-17T00:30:00.000Z,BKN,CLE,Brooklyn Nets,Cleveland Cavaliers,101.0,130.0,Barclays Center,Brooklyn,2024,Finished
15341,2024-12-17T03:00:00.000Z,SAC,DEN,Sacramento Kings,Denver Nuggets,129.0,130.0,Golden 1 Center,Sacramento,2024,Finished
15342,2024-12-17T03:30:00.000Z,LAC,UTA,LA Clippers,Utah Jazz,144.0,107.0,Intuit Dome,Inglewood,2024,Finished
15347,2024-12-18T01:30:00.000Z,OKC,MIL,Oklahoma City Thunder,Milwaukee Bucks,81.0,97.0,T-Mobile Arena,Las Vegas,2024,Finished
14474,2024-12-20T00:00:00.000Z,DET,UTA,Detroit Pistons,Utah Jazz,119.0,126.0,Little Caesars Arena,Detroit,2024,Finished
14475,2024-12-20T00:00:00.000Z,ORL,OKC,Orlando Magic,Oklahoma City Thunder,99.0,105.0,Kia Center,Orlando,2024,Finished
14476,2024-12-20T00:00:00.000Z,WAS,CHA,Washington Wizards,Charlotte Hornets,123.0,114.0,Capital One Arena,Washington,2024,Finished
14477,2024-12-20T00:30:00.000Z,BOS,CHI,Boston Celtics,Chicago Bulls,108.0,117.0,TD Garden,Boston,2024,Finished
14478,2024-12-20T00:30:00.000Z,TOR,BKN,Toronto Raptors,Brooklyn Nets,94.0,101.0,Scotiabank Arena,Toronto,2024,Finished
14479,2024-12-20T01:00:00.000Z,HOU,NOP,Houston Rockets,New Orleans Pelicans,133.0,113.0,Toyota Center (Houston),Houston,2024,Finished
14480,2024-12-20T01:00:00.000Z,MEM,GSW,Memphis Grizzlies,Golden State Warriors,144.0,93.0,FedExForum,Memphis,2024,Finished
14481,2024-12-20T02:30:00.000Z,MIN,NYK,Minnesota Timberwolves,New York Knicks,107.0,133.0,Target Center,Minneapolis,2024,Finished
14482,2024-12-20T01:30:00.000Z,DAL,LAC,Dallas Mavericks,LA Clippers,95.0,118.0,American Airlines Center,Dallas,2024,Finished
14483,2024-12-20T02:00:00.000Z,PHX,IND,Phoenix Suns,Indiana Pacers,111.0,120.0,PHX Arena,Phoenix,2024,Finished
14484,2024-12-20T01:00:00.000Z,SAS,ATL,San Antonio Spurs,Atlanta Hawks,133.0,126.0,Frost Bank Center,San Antonio,2024,Finished
14485,2024-12-20T03:00:00.000Z,POR,DEN,Portland Trail Blazers,Denver Nuggets,126.0,124.0,Moda Center,Portland,2024,Finished
14486,2024-12-20T03:00:00.000Z,SAC,LAL,Sacramento Kings,Los Angeles Lakers,100.0,113.0,Golden 1 Center,Sacramento,2024,Finished
14487,2024-12-21T00:00:00.000Z,PHI,CHA,Philadelphia 76ers,Charlotte Hornets,108.0,98.0,Wells Fargo Center,Philadelphia,2024,Finished
14488,2024-12-21T00:30:00.000Z,CLE,MIL,Cleveland Cavaliers,Milwaukee Bucks,124.0,101.0,Rocket Arena,Cleveland,2024,Finished
14489,2024-12-21T01:00:00.000Z,MIA,OKC,Miami Heat,Oklahoma City Thunder,97.0,104.0,Kaseya Center,Miami,2024,Finished
14490,2024-12-21T23:00:00.000Z,SAC,LAL,Sacramento Kings,Los Angeles Lakers,99.0,103.0,Golden 1 Center,Sacramento,2024,Finished
14491,2024-12-22T00:00:00.000Z,ORL,MIA,Orlando Magic,Miami Heat,121.0,114.0,Kia Center,Orlando,2024,Finished
14492,2024-12-22T00:30:00.000Z,ATL,MEM,Atlanta Hawks,Memphis Grizzlies,112.0,128.0,State Farm Arena,Atlanta,2024,Finished
14493,2024-12-22T00:30:00.000Z,BKN,UTA,Brooklyn Nets,Utah Jazz,94.0,105.0,Barclays Center,Brooklyn,2024,Finished
14494,2024-12-22T01:00:00.000Z,CLE,PHI,Cleveland Cavaliers,Philadelphia 76ers,126.0,99.0,Rocket Arena,Cleveland,2024,Finished
14495,2024-12-22T01:00:00.000Z,CHI,BOS,Chicago Bulls,Boston Celtics,98.0,123.0,United Center,Chicago,2024,Finished
14496,2024-12-22T01:00:00.000Z,MIL,WAS,Milwaukee Bucks,Washington Wizards,112.0,101.0,Fiserv Forum,Milwaukee,2024,Finished
14497,2024-12-22T01:00:00.000Z,MIN,GSW,Minnesota Timberwolves,Golden State Warriors,103.0,113.0,Target Center,Minneapolis,2024,Finished
14498,2024-12-22T01:00:00.000Z,NOP,NYK,New Orleans Pelicans,New York Knicks,93.0,104.0,Smoothie King Center,New Orleans,2024,Finished
14499,2024-12-22T01:30:00.000Z,DAL,LAC,Dallas Mavericks,LA Clippers,113.0,97.0,American Airlines Center,Dallas,2024,Finished
14500,2024-12-22T01:30:00.000Z,SAS,POR,San Antonio Spurs,Portland Trail Blazers,114.0,94.0,Frost Bank Center,San Antonio,2024,Finished
14501,2024-12-22T02:00:00.000Z,PHX,DET,Phoenix Suns,Detroit Pistons,125.0,133.0,PHX Arena,Phoenix,2024,Finished
14502,2024-12-22T23:00:00.000Z,TOR,HOU,Toronto Raptors,Houston Rockets,110.0,114.0,Scotiabank Arena,Toronto,2024,Finished
14503,2024-12-22T23:00:00.000Z,SAC,IND,Sacramento Kings,Indiana Pacers,95.0,122.0,Golden 1 Center,Sacramento,2024,Finished
14504,2024-12-23T00:00:00.000Z,NOP,DEN,New Orleans Pelicans,Denver Nuggets,129.0,132.0,Smoothie King Center,New Orleans,2024,Finished
14505,2024-12-24T00:00:00.000Z,CHA,HOU,Charlotte Hornets,Houston Rockets,101.0,114.0,Spectrum Center,Charlotte,2024,Finished
14506,2024-12-24T00:00:00.000Z,CLE,UTA,Cleveland Cavaliers,Utah Jazz,124.0,113.0,Rocket Arena,Cleveland,2024,Finished
14507,2024-12-24T00:00:00.000Z,ORL,BOS,Orlando Magic,Boston Celtics,108.0,104.0,Kia Center,Orlando,2024,Finished
14508,2024-12-24T00:00:00.000Z,PHI,SAS,Philadelphia 76ers,San Antonio Spurs,111.0,106.0,Wells Fargo Center,Philadelphia,2024,Finished
14509,2024-12-24T00:30:00.000Z,ATL,MIN,Atlanta Hawks,Minnesota Timberwolves,117.0,104.0,State Farm Arena,Atlanta,2024,Finished
14510,2024-12-24T00:30:00.000Z,MIA,BKN,Miami Heat,Brooklyn Nets,110.0,95.0,Kaseya Center,Miami,2024,Finished
14511,2024-12-24T00:30:00.000Z,NYK,TOR,New York Knicks,Toronto Raptors,139.0,125.0,Madison Square Garden,New York,2024,Finished
14512,2024-12-24T01:00:00.000Z,CHI,MIL,Chicago Bulls,Milwaukee Bucks,91.0,112.0,United Center,Chicago,2024,Finished
14513,2024-12-24T01:00:00.000Z,MEM,LAC,Memphis Grizzlies,LA Clippers,110.0,114.0,FedExForum,Memphis,2024,Finished
14514,2024-12-24T01:00:00.000Z,OKC,WAS,Oklahoma City Thunder,Washington Wizards,123.0,105.0,Paycom Center,Oklahoma City,2024,Finished
14515,2024-12-24T01:30:00.000Z,DAL,POR,Dallas Mavericks,Portland Trail Blazers,132.0,108.0,American Airlines Center,Dallas,2024,Finished
14516,2024-12-24T03:00:00.000Z,DEN,PHX,Denver Nuggets,Phoenix Suns,117.0,90.0,Ball Arena,Denver,2024,Finished
14517,2024-12-24T03:00:00.000Z,GSW,IND,Golden State Warriors,Indiana Pacers,105.0,111.0,Chase Center,San Francisco,2024,Finished
14518,2024-12-24T03:30:00.000Z,LAL,DET,Los Angeles Lakers,Detroit Pistons,114.0,117.0,crypto.com Arena,Los Angeles,2024,Finished
14519,2024-12-25T17:00:00.000Z,NYK,SAS,New York Knicks,San Antonio Spurs,117.0,114.0,Madison Square Garden,New York,2024,Finished
14520,2024-12-25T19:30:00.000Z,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,99.0,105.0,American Airlines Center,Dallas,2024,Finished
14521,2024-12-25T22:00:00.000Z,BOS,PHI,Boston Celtics,Philadelphia 76ers,114.0,118.0,TD Garden,Boston,2024,Finished
14522,2024-12-26T01:00:00.000Z,GSW,LAL,Golden State Warriors,Los Angeles Lakers,113.0,115.0,Chase Center,San Francisco,2024,Finished
14523,2024-12-26T03:30:00.000Z,PHX,DEN,Phoenix Suns,Denver Nuggets,110.0,100.0,PHX Arena,Phoenix,2024,Finished
14524,2024-12-27T00:00:00.000Z,IND,OKC,Indiana Pacers,Oklahoma City Thunder,114.0,120.0,Gainbridge Fieldhouse,Indianapolis,2024,Finished
14525,2024-12-27T00:00:00.000Z,ORL,MIA,Orlando Magic,Miami Heat,88.0,89.0,Kia Center,Orlando,2024,Finished
14526,2024-12-27T00:00:00.000Z,WAS,CHA,Washington Wizards,Charlotte Hornets,113.0,110.0,Capital One Arena,Washington,2024,Finished
14527,2024-12-27T00:30:00.000Z,ATL,CHI,Atlanta Hawks,Chicago Bulls,141.0,133.0,State Farm Arena,Atlanta,2024,Finished
14528,2024-12-27T01:00:00.000Z,MEM,TOR,Memphis Grizzlies,Toronto Raptors,155.0,126.0,FedExForum,Memphis,2024,Finished
14529,2024-12-27T01:00:00.000Z,MIL,BKN,Milwaukee Bucks,Brooklyn Nets,105.0,111.0,Fiserv Forum,Milwaukee,2024,Finished
14530,2024-12-27T01:00:00.000Z,NOP,HOU,New Orleans Pelicans,Houston Rockets,111.0,128.0,Smoothie King Center,New Orleans,2024,Finished
14531,2024-12-27T03:00:00.000Z,POR,UTA,Portland Trail Blazers,Utah Jazz,122.0,120.0,Moda Center,Portland,2024,Finished
14532,2024-12-27T03:00:00.000Z,SAC,DET,Sacramento Kings,Detroit Pistons,113.0,114.0,Golden 1 Center,Sacramento,2024,Finished
14533,2024-12-28T00:00:00.000Z,ORL,NYK,Orlando Magic,New York Knicks,85.0,108.0,Kia Center,Orlando,2024,Finished
14534,2024-12-28T00:30:00.000Z,BOS,IND,Boston Celtics,Indiana Pacers,142.0,105.0,TD Garden,Boston,2024,Finished
14535,2024-12-28T00:30:00.000Z,BKN,SAS,Brooklyn Nets,San Antonio Spurs,87.0,96.0,Barclays Center,Brooklyn,2024,Finished
14536,2024-12-28T01:00:00.000Z,HOU,MIN,Houston Rockets,Minnesota Timberwolves,112.0,113.0,Toyota Center (Houston),Houston,2024,Finished
14537,2024-12-28T01:00:00.000Z,NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,124.0,132.0,Smoothie King Center,New Orleans,2024,Finished
14538,2024-12-28T02:00:00.000Z,DEN,CLE,Denver Nuggets,Cleveland Cavaliers,135.0,149.0,Ball Arena,Denver,2024,Finished
14539,2024-12-28T02:00:00.000Z,PHX,DAL,Phoenix Suns,Dallas Mavericks,89.0,98.0,PHX Arena,Phoenix,2024,Finished
14540,2024-12-28T03:00:00.000Z,LAC,GSW,LA Clippers,Golden State Warriors,102.0,92.0,Intuit Dome,Inglewood,2024,Finished
14541,2024-12-28T20:00:00.000Z,ATL,MIA,Atlanta Hawks,Miami Heat,120.0,110.0,State Farm Arena,Atlanta,2024,Finished
14542,2024-12-28T23:00:00.000Z,CHA,OKC,Charlotte Hornets,Oklahoma City Thunder,94.0,106.0,Spectrum Center,Charlotte,2024,Finished
14543,2024-12-29T00:00:00.000Z,WAS,NYK,Washington Wizards,New York Knicks,132.0,136.0,Capital One Arena,Washington,2024,Finished
14544,2024-12-29T01:00:00.000Z,CHI,MIL,Chicago Bulls,Milwaukee Bucks,116.0,111.0,United Center,Chicago,2024,Finished
14545,2024-12-29T01:30:00.000Z,GSW,PHX,Golden State Warriors,Phoenix Suns,109.0,105.0,Chase Center,San Francisco,2024,Finished
14546,2024-12-29T02:00:00.000Z,DEN,DET,Denver Nuggets,Detroit Pistons,134.0,121.0,Ball Arena,Denver,2024,Finished
14547,2024-12-29T02:30:00.000Z,UTA,PHI,Utah Jazz,Philadelphia 76ers,111.0,114.0,Delta Center,Salt Lake City,2024,Finished
14548,2024-12-29T03:00:00.000Z,POR,DAL,Portland Trail Blazers,Dallas Mavericks,126.0,122.0,Moda Center,Portland,2024,Finished
14549,2024-12-29T03:30:00.000Z,LAL,SAC,Los Angeles Lakers,Sacramento Kings,132.0,122.0,crypto.com Arena,Los Angeles,2024,Finished
14550,2024-12-29T20:30:00.000Z,ORL,BKN,Orlando Magic,Brooklyn Nets,102.0,101.0,Kia Center,Orlando,2024,Finished
14551,2024-12-29T23:00:00.000Z,BOS,IND,Boston Celtics,Indiana Pacers,114.0,123.0,TD Garden,Boston,2024,Finished
14552,2024-12-29T23:00:00.000Z,TOR,ATL,Toronto Raptors,Atlanta Hawks,107.0,136.0,Scotiabank Arena,Toronto,2024,Finished
14553,2024-12-30T00:00:00.000Z,HOU,MIA,Houston Rockets,Miami Heat,100.0,104.0,Toyota Center (Houston),Houston,2024,Finished
14554,2024-12-30T00:00:00.000Z,OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,130.0,106.0,Paycom Center,Oklahoma City,2024,Finished
14555,2024-12-30T02:00:00.000Z,MIN,SAS,Minnesota Timberwolves,San Antonio Spurs,112.0,110.0,Target Center,Minneapolis,2024,Finished
14556,2024-12-31T00:00:00.000Z,CHA,CHI,Charlotte Hornets,Chicago Bulls,108.0,115.0,Spectrum Center,Charlotte,2024,Finished
14557,2024-12-31T00:00:00.000Z,WAS,NYK,Washington Wizards,New York Knicks,106.0,126.0,Capital One Arena,Washington,2024,Finished
14558,2024-12-31T01:00:00.000Z,NOP,LAC,New Orleans Pelicans,LA Clippers,113.0,116.0,Smoothie King Center,New Orleans,2024,Finished
14559,2024-12-31T02:00:00.000Z,UTA,DEN,Utah Jazz,Denver Nuggets,121.0,132.0,Delta Center,Salt Lake City,2024,Finished
14560,2024-12-31T03:00:00.000Z,GSW,CLE,Golden State Warriors,Cleveland Cavaliers,95.0,113.0,Chase Center,San Francisco,2024,Finished
14561,2024-12-31T03:00:00.000Z,POR,PHI,Portland Trail Blazers,Philadelphia 76ers,103.0,125.0,Moda Center,Portland,2024,Finished
14562,2024-12-31T03:00:00.000Z,SAC,DAL,Sacramento Kings,Dallas Mavericks,110.0,100.0,Golden 1 Center,Sacramento,2024,Finished
14563,2024-12-31T20:00:00.000Z,BOS,TOR,Boston Celtics,Toronto Raptors,125.0,71.0,TD Garden,Boston,2024,Finished
14564,2024-12-31T20:00:00.000Z,IND,MIL,Indiana Pacers,Milwaukee Bucks,112.0,120.0,Gainbridge Fieldhouse,Indianapolis,2024,Finished
14565,2025-01-01T00:00:00.000Z,SAS,LAC,San Antonio Spurs,LA Clippers,122.0,86.0,Frost Bank Center,San Antonio,2024,Finished
14566,2025-01-01T01:00:00.000Z,OKC,MIN,Oklahoma City Thunder,Minnesota Timberwolves,113.0,105.0,Paycom Center,Oklahoma City,2024,Finished
14567,2025-01-01T02:00:00.000Z,PHX,MEM,Phoenix Suns,Memphis Grizzlies,112.0,117.0,PHX Arena,Phoenix,2024,Finished
14568,2025-01-01T02:00:00.000Z,LAL,CLE,Los Angeles Lakers,Cleveland Cavaliers,110.0,122.0,crypto.com Arena,Los Angeles,2024,Finished
14569,2025-01-02T00:00:00.000Z,DET,ORL,Detroit Pistons,Orlando Magic,105.0,96.0,Little Caesars Arena,Detroit,2024,Finished
14570,2025-01-02T00:00:00.000Z,WAS,CHI,Washington Wizards,Chicago Bulls,125.0,107.0,Capital One Arena,Washington,2024,Finished
14571,2025-01-02T00:30:00.000Z,MIA,NOP,Miami Heat,New Orleans Pelicans,119.0,108.0,Kaseya Center,Miami,2024,Finished
14572,2025-01-02T00:30:00.000Z,NYK,UTA,New York Knicks,Utah Jazz,119.0,103.0,Madison Square Garden,New York,2024,Finished
14573,2025-01-02T00:30:00.000Z,TOR,BKN,Toronto Raptors,Brooklyn Nets,130.0,113.0,Scotiabank Arena,Toronto,2024,Finished
14574,2025-01-02T01:00:00.000Z,HOU,DAL,Houston Rockets,Dallas Mavericks,110.0,99.0,Toyota Center (Houston),Houston,2024,Finished
14575,2025-01-02T02:00:00.000Z,DEN,ATL,Denver Nuggets,Atlanta Hawks,139.0,120.0,Ball Arena,Denver,2024,Finished
14576,2025-01-02T03:00:00.000Z,SAC,PHI,Sacramento Kings,Philadelphia 76ers,113.0,107.0,Golden 1 Center,Sacramento,2024,Finished
14577,2025-01-03T00:30:00.000Z,MIA,IND,Miami Heat,Indiana Pacers,115.0,128.0,Kaseya Center,Miami,2024,Finished
14578,2025-01-03T00:30:00.000Z,MIN,BOS,Minnesota Timberwolves,Boston Celtics,115.0,118.0,Target Center,Minneapolis,2024,Finished
14579,2025-01-03T01:00:00.000Z,MIL,BKN,Milwaukee Bucks,Brooklyn Nets,110.0,113.0,Fiserv Forum,Milwaukee,2024,Finished
14580,2025-01-03T01:00:00.000Z,OKC,LAC,Oklahoma City Thunder,LA Clippers,116.0,98.0,Paycom Center,Oklahoma City,2024,Finished
14581,2025-01-03T03:00:00.000Z,GSW,PHI,Golden State Warriors,Philadelphia 76ers,139.0,105.0,Chase Center,San Francisco,2024,Finished
14582,2025-01-03T03:30:00.000Z,LAL,POR,Los Angeles Lakers,Portland Trail Blazers,114.0,106.0,crypto.com Arena,Los Angeles,2024,Finished
14583,2025-01-04T00:00:00.000Z,DET,CHA,Detroit Pistons,Charlotte Hornets,98.0,94.0,Little Caesars Arena,Detroit,2024,Finished
14584,2025-01-04T00:30:00.000Z,TOR,ORL,Toronto Raptors,Orlando Magic,97.0,106.0,Scotiabank Arena,Toronto,2024,Finished
14585,2025-01-04T01:00:00.000Z,HOU,BOS,Houston Rockets,Boston Celtics,86.0,109.0,Toyota Center (Houston),Houston,2024,Finished
14586,2025-01-04T01:00:00.000Z,NOP,WAS,New Orleans Pelicans,Washington Wizards,132.0,120.0,Smoothie King Center,New Orleans,2024,Finished
14587,2025-01-04T01:00:00.000Z,OKC,NYK,Oklahoma City Thunder,New York Knicks,117.0,107.0,Paycom Center,Oklahoma City,2024,Finished
14588,2025-01-04T01:30:00.000Z,DAL,CLE,Dallas Mavericks,Cleveland Cavaliers,122.0,134.0,American Airlines Center,Dallas,2024,Finished
14589,2025-01-04T02:00:00.000Z,DEN,SAS,Denver Nuggets,San Antonio Spurs,110.0,113.0,Ball Arena,Denver,2024,Finished
14590,2025-01-04T03:00:00.000Z,SAC,MEM,Sacramento Kings,Memphis Grizzlies,138.0,133.0,Golden 1 Center,Sacramento,2024,Finished
14591,2025-01-04T03:30:00.000Z,LAL,ATL,Los Angeles Lakers,Atlanta Hawks,119.0,102.0,crypto.com Arena,Los Angeles,2024,Finished
14592,2025-01-04T23:00:00.000Z,BKN,PHI,Brooklyn Nets,Philadelphia 76ers,94.0,123.0,Barclays Center,Brooklyn,2024,Finished
14593,2025-01-05T00:00:00.000Z,DET,MIN,Detroit Pistons,Minnesota Timberwolves,119.0,105.0,Little Caesars Arena,Detroit,2024,Finished
14594,2025-01-05T00:00:00.000Z,IND,PHX,Indiana Pacers,Phoenix Suns,126.0,108.0,Gainbridge Fieldhouse,Indianapolis,2024,Finished
14595,2025-01-05T01:00:00.000Z,MIA,UTA,Miami Heat,Utah Jazz,100.0,136.0,Kaseya Center,Miami,2024,Finished
14596,2025-01-05T01:00:00.000Z,CHI,NYK,Chicago Bulls,New York Knicks,139.0,126.0,United Center,Chicago,2024,Finished
14597,2025-01-05T01:00:00.000Z,MIL,POR,Milwaukee Bucks,Portland Trail Blazers,102.0,105.0,Fiserv Forum,Milwaukee,2024,Finished
14598,2025-01-05T01:00:00.000Z,SAS,DEN,San Antonio Spurs,Denver Nuggets,111.0,122.0,Frost Bank Center,San Antonio,2024,Finished
14599,2025-01-05T01:30:00.000Z,GSW,MEM,Golden State Warriors,Memphis Grizzlies,121.0,113.0,Chase Center,San Francisco,2024,Finished
14600,2025-01-05T03:30:00.000Z,LAC,ATL,LA Clippers,Atlanta Hawks,131.0,105.0,Intuit Dome,Inglewood,2024,Finished
14601,2025-01-05T20:30:00.000Z,OKC,BOS,Oklahoma City Thunder,Boston Celtics,105.0,92.0,Paycom Center,Oklahoma City,2024,Finished
14602,2025-01-05T23:00:00.000Z,CLE,CHA,Cleveland Cavaliers,Charlotte Hornets,115.0,105.0,Rocket Arena,Cleveland,2024,Finished
14603,2025-01-05T23:00:00.000Z,WAS,NOP,Washington Wizards,New Orleans Pelicans,98.0,110.0,Capital One Arena,Washington,2024,Finished
14604,2025-01-05T23:30:00.000Z,ORL,UTA,Orlando Magic,Utah Jazz,92.0,105.0,Kia Center,Orlando,2024,Finished
14605,2025-01-06T00:00:00.000Z,HOU,LAL,Houston Rockets,Los Angeles Lakers,119.0,115.0,Toyota Center (Houston),Houston,2024,Finished
14606,2025-01-06T01:30:00.000Z,GSW,SAC,Golden State Warriors,Sacramento Kings,99.0,129.0,Chase Center,San Francisco,2024,Finished
14607,2025-01-07T00:00:00.000Z,DET,POR,Detroit Pistons,Portland Trail Blazers,118.0,115.0,Little Caesars Arena,Detroit,2024,Finished
14608,2025-01-07T00:00:00.000Z,PHI,PHX,Philadelphia 76ers,Phoenix Suns,99.0,109.0,Wells Fargo Center,Philadelphia,2024,Finished
14609,2025-01-07T00:30:00.000Z,BKN,IND,Brooklyn Nets,Indiana Pacers,99.0,113.0,Barclays Center,Brooklyn,2024,Finished
14610,2025-01-07T00:30:00.000Z,NYK,ORL,New York Knicks,Orlando Magic,94.0,103.0,Madison Square Garden,New York,2024,Finished
14611,2025-01-07T00:30:00.000Z,TOR,MIL,Toronto Raptors,Milwaukee Bucks,104.0,128.0,Scotiabank Arena,Toronto,2024,Finished
14612,2025-01-07T01:00:00.000Z,CHI,SAS,Chicago Bulls,San Antonio Spurs,114.0,110.0,United Center,Chicago,2024,Finished
14613,2025-01-07T01:00:00.000Z,MEM,DAL,Memphis Grizzlies,Dallas Mavericks,119.0,104.0,FedExForum,Memphis,2024,Finished
14614,2025-01-07T01:00:00.000Z,MIN,LAC,Minnesota Timberwolves,LA Clippers,108.0,106.0,Target Center,Minneapolis,2024,Finished
14615,2025-01-07T03:00:00.000Z,SAC,MIA,Sacramento Kings,Miami Heat,123.0,118.0,Golden 1 Center,Sacramento,2024,Finished
14616,2025-01-08T00:00:00.000Z,CHA,PHX,Charlotte Hornets,Phoenix Suns,115.0,104.0,Spectrum Center,Charlotte,2024,Finished
14617,2025-01-08T00:00:00.000Z,WAS,HOU,Washington Wizards,Houston Rockets,112.0,135.0,Capital One Arena,Washington,2024,Finished
14618,2025-01-08T00:30:00.000Z,DAL,LAL,Dallas Mavericks,Los Angeles Lakers,118.0,97.0,American Airlines Center,Dallas,2024,Finished
14619,2025-01-08T01:00:00.000Z,NOP,MIN,New Orleans Pelicans,Minnesota Timberwolves,97.0,104.0,Smoothie King Center,New Orleans,2024,Finished
14620,2025-01-08T02:00:00.000Z,UTA,ATL,Utah Jazz,Atlanta Hawks,121.0,124.0,Delta Center,Salt Lake City,2024,Finished
14621,2025-01-08T03:00:00.000Z,DEN,BOS,Denver Nuggets,Boston Celtics,106.0,118.0,Ball Arena,Denver,2024,Finished
14622,2025-01-08T03:00:00.000Z,GSW,MIA,Golden State Warriors,Miami Heat,98.0,114.0,Chase Center,San Francisco,2024,Finished
14623,2025-01-09T00:00:00.000Z,CLE,OKC,Cleveland Cavaliers,Oklahoma City Thunder,129.0,122.0,Rocket Arena,Cleveland,2024,Finished
14624,2025-01-09T00:00:00.000Z,IND,CHI,Indiana Pacers,Chicago Bulls,129.0,113.0,Gainbridge Fieldhouse,Indianapolis,2024,Finished
